ID,SMILES
S1603,N[S](=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O
S1604,CCCC1=NC(=C([N]1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[NH]N=N4)C(=O)OCC5=C(C)OC(=O)O5)C(C)(C)O
S1605,NC1=NC(=CS1)C(=N/O)/C(=O)NC2C3SCC(=C(N3C2=O)C(O)=O)C=C
S1606,ClC1=C(C=CC=C1)C([N]2C=CN=C2)(C3=CC=CC=C3)C4=CC=CC=C4
S1607,CN(C)CCC1=C[NH]C2=C1C=C(C[N]3C=NC=N3)C=C2.OC(=O)C4=CC=CC=C4
S1608,[Br-].CN(C)C(=O)OC1=C[N+](=CC=C1)C
S1609,CN1C=CNC1=S
S1610,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)[S](N)(=O)=O)Cl
S1611,CCN1CCN(C(=O)NC(C(=O)NC2C3SCC(=C(N3C2=O)C(O)=O)CSC4=NN=N[N]4C)C5=CC=C(O)C=C5)C(=O)C1=O
S1613,CC(CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC3=CC=CC=C3OCC(F)(F)F
S1614,NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2
S1618,COC1=CN=C(N[S](=O)(=O)C2=CC=C(N)C=C2)N=C1
S1619,CCCNC(C)C(=O)NC1=C(C)C=CC=C1
S1620,CCO.CC(C)CN(CC(O)C(CC1=CC=CC=C1)NC(=O)OC2COC3OCCC23)[S](=O)(=O)C4=CC=C(N)C=C4
S1622,CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO
S1623,CC(=O)NC(CS)C(O)=O
S1625,CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2(O)C#C
S1626,[Na+].COC1=CC=C2C=C(C=CC2=C1)C(C)C([O-])=O
S1627,CC(=O)OC1=C(C=CC=C1)C(=O)NC2=NC=C(S2)[N+]([O-])=O
S1628,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(O1)C(=O)CO
S1629,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O
S1630,O=C1N=CN=C2NNC=C12
S1631,[Na+].O=C1NC=NC2=C1C=N[NH]2
S1633,COC1=CC(=CC=C1CC2=C[N](C)C3=C2C=C(NC(=O)OC4CCCC4)C=C3)C(=O)N[S](=O)(=O)C5=CC=CC=C5C
S1635,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O
S1636,CC1OC(OC/2CC3OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C2)CC(O)C3C(O)=O)C(O)C(N)C1O
S1638,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
S1639,CC(C)CN(CC(O)C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)[S](=O)(=O)C3=CC=C(N)C=C3
S1640,CCCSC1=CC=C2N=C(NC(=O)OC)[NH]C2=C1
S1641,N[S](=O)(=O)C1=C(Cl)C=C2N=CN[S](=O)(=O)C2=C1
S1643,CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
S1644,NC(=O)N/N=C/C1=CC=C(O1)[N+]([O-])=O
S1645,CC(C(O)=O)C1=CC(=CC=C1)C(=O)C2=CC=CC=C2
S1646,OC(=O)C1CC[N]2C1=CC=C2C(=O)C3=CC=CC=C3
S1647,NC1=NC=NC2=C1N=C[N]2C3OC(CO)C(O)C3O
S1649,CN(C)CCC1=C[NH]C2=C1C=C(CC3COC(=O)N3)C=C2
S1651,CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O
S1652,OC1=CC=C(OCC2=CC=CC=C2)C=C1
S1653,CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C(O)=O)C(C)(C)CCC1
S1654,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
S1655,OC(CCC1C(N(C1=O)C2=CC=C(F)C=C2)C3=CC=C(O)C=C3)C4=CC=C(F)C=C4
S1657,O.O.CC(NC(CCC1=CC=CC=C1)C(O)=O)C(=O)N2CCCC2C(O)=O
S1658,CN(CCOC1=CC=C(N[S](C)(=O)=O)C=C1)CCC2=CC=C(N[S](C)(=O)=O)C=C2
S1662,COC(=O)C1=C(C)NC(=C(C1C2=CC=CC3=NON=C23)C(=O)OC(C)C)C
S1665,CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2=O
S1666,NC1=NC(=O)NC=C1F
S1667,N[S](=O)(=O)C1=C(Cl)C=C2NC(N[S](=O)(=O)C2=C1)C(Cl)Cl
S1669,CCOC(=O)OC1(CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C)C(=O)OCCl
S1673,CN1C(=O)N(C)C2=C([NH]C=N2)C1=O.CN3C(=O)N(C)C4=C([NH]C=N4)C3=O.NCCN
S1675,CCCCC(F)(F)C(=O)CCC1C(O)CC(=O)C1CCCCCCC(O)=O
S1676,Cl.CCC(C)(C)C1=CC=C(CC(C)CN2CC(C)OC(C)C2)C=C1
S1677,OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)[N+]([O-])=O
S1679,CC(C(O)=O)C1=CC(=C(C=C1)C2=CC=CC=C2)F
S1680,CCN(CC)C(=S)SSC(=S)N(CC)CC
S1681,NC1=CC=C(O)C(=C1)C(O)=O
S1683,[Br-].CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
S1685,NC1=CC=C(C=C1)[S](N)(=O)=O
S1688,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
S1689,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO
S1690,CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO
S1691,O=C1CN(CC2N1CCC3=CC=CC=C23)C(=O)C4CCCCC4
S1692,C[S](=O)(=O)OCCCCO[S](C)(=O)=O
S1693,NC(=O)N1C2=C(C=CC=C2)C=CC3=C1C=CC=C3
S1696,CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C23
S1701,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(O1)C(=O)CO
S1702,OCC1CCC(O1)[N]2C=NC3=C2N=CNC3=O
S1703,[Na+].CCCC(CCC)C(O)=O.CCCC(CCC)C([O-])=O
S1704,NC1=NC(=O)N(C=C1F)C2CSC(CO)O2
S1705,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
S1706,NC1=NC(=O)N(C=C1)C2CSC(CO)O2
S1709,CC12CCC3C(CCC4=C3C=CC(=C4)O)C1CCC2O
S1712,OC(=O)C1=CC=C(C=C1)[N]2N=C(N=C2C3=CC=CC=C3O)C4=CC=CC=C4O
S1713,CN1C(=C(O)C2=C(C=CC=C2)[S]1(=O)=O)C(=O)NC3=NC=CC=C3
S1714,NC1=NC(=O)N(C=C1)C2OC(CO)C(O)C2(F)F
S1715,CC1=NC=C(N=C1)C(=O)NCCC2=CC=C(C=C2)[S](=O)(=O)NC(=O)NC3CCCCC3
S1716,COC1=C(C=C(Cl)C=C1)C(=O)NCCC2=CC=C(C=C2)[S](=O)(=O)NC(=O)NC3CCCCC3
S1717,CC1=C[NH]N=C1
S1718,CC(C)(C)C(=O)OCO[P](=O)(COCC[N]1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C
S1719,NC1=NC(=O)N(C=C1)C2CCC(CO)O2
S1721,C[N]1C=NC(=C1SC2=C3[NH]C=NC3=NC=N2)[N+]([O-])=O
S1723,COC1=CC=C2[N](C(=C(CC(O)=O)C2=C1)C)C(=O)C3=CC=C(Cl)C=C3
S1725,CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12
S1727,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C
S1729,CC1=CC(=C(C)C=C1)OCCCC(C)(C)C(O)=O
S1730,CC1CC2=C(C=CC=C2)N1NC(=O)C3=CC=C(Cl)C(=C3)[S](N)(=O)=O
S1732,ClC(Cl)C(C1=CC=C(Cl)C=C1)C2=C(Cl)C=CC=C2
S1733,CC1CC2C3CCC(O)(C(=O)CO)C3(C)CC(O)C2C4(C)C=CC(=O)C=C14
S1734,CN1C(=C(O)C2=C(C=CC=C2)[S]1(=O)=O)C(=O)NC3=NC=C(C)S3
S1735,[Na+].[O-][S](=O)(=O)CCS
S1736,COC1=C(OCC(O)COC(N)=O)C=CC=C1
S1737,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO
S1738,CCCC1=NC2=C(C=C(C=C2C)C3=NC4=C(C=CC=C4)[N]3C)[N]1CC5=CC=C(C=C5)C6=CC=CC=C6C(O)=O
S1739,[NH]1C2=C(C=CC=C2)N=C1C3=CSC=N3
S1740,COC1=C(OCC(O)CO)C=CC=C1
S1741,COC1\C=C\OC2(C)OC3=C(C2=O)C4=C(C(=C3C)O)C(=O)C(=C5NC6(CCN(CC6)CC(C)C)N=C45)NC(=O)/C(=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C
S1742,CC1=CC=NC2=C1NC(=O)C3=C(N=CC=C3)N2C4CC4
S1743,[Mg++].COC1=CC2=C([N-]C(=N2)[S](=O)CC3=C(C)C(=C(C)C=N3)OC)C=C1.COC4=CC5=C([N-]C(=N5)[S](=O)CC6=NC=C(C)C(=C6C)OC)C=C4
S1744,OC(=O)C1=CC=CN=C1
S1747,COCCOC(=O)C1=C(C)NC(=C(C1C2=CC=CC(=C2)[N+]([O-])=O)C(=O)OC(C)C)C
S1748,COC(=O)C1=C(C)NC(=C(C1C2=CC=CC=C2[N+]([O-])=O)C(=O)OCC(C)C)C
S1750,CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C2=CC=CC=C2
S1754,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C2=CC=CC=C2
S1756,CCN1C=C(C(O)=O)C(=O)C2=CC(=C(N=C12)N3CCNCC3)F
S1759,[Ca++].OC(CC(O)C=CC1=C(C2=CC=C(F)C=C2)C3=CC=CC=C3N=C1C4CC4)CC([O-])=O.OC(CC(O)C=CC5=C(C6=CC=C(F)C=C6)C7=CC=CC=C7N=C5C8CC8)CC([O-])=O
S1760,COC1\C=C\OC2(C)OC3=C(C2=O)C4=C(O)C(=C(NC(=O)\C(=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)C(=C4C(=C3C)O)O)\C=N\N5CCN(CC5)C6CCCC6
S1761,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C2=CC=CS2
S1762,NC(=O)C1=NC=CN=C1
S1763,OCCOCCN1CCN(CC1)C2=NC3=CC=CC=C3SC4=C2C=CC=C4.OCCOCCN5CCN(CC5)C6=NC7=CC=CC=C7SC8=C6C=CC=C8.OC(=O)\C=C\C(O)=O
S1764,COC1\C=C\OC2(C)OC3=C(C2=O)C4=C(O)C(=C(NC(=O)\C(=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)C(=C4C(=C3C)O)O)\C=N\N5CCN(C)CC5
S1768,CO\N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)\C=C/C3=C(C)N=CS3)C4=CSC(=N4)N
S1770,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC=CC=N2
S1771,CN(C)CC/C=C1/C2=CC=CC=C2SC3=C1C=C(Cl)C=C3
S1773,CN(C)C1C2C(O)C3C(=C(O)C4=C(C=CC=C4O)C3(C)O)C(=O)C2(O)C(=O)C(=C1O)C(N)=O
S1774,NC1=NC(=S)C2=C(N1)N=C[NH]2
S1775,S=[P](N1CC1)(N2CC2)N3CC3
S1776,CN(C)CCOC1=CC=C(C=C1)\C(=C(CCCl)/C2=CC=CC=C2)C3=CC=CC=C3.OC(=O)CC(O)(CC(O)=O)C(O)=O
S1777,CCC1=NC=CC(=C1)C(N)=S
S1778,OCC1OC(CC1O)N2C=C(C(=O)NC2=O)C(F)(F)F
S1782,NC1=NC(=O)N(C=N1)C2OC(CO)C(O)C2O
S1784,NC1=C2N=C[N](C3OC(CO)C(O)C3O)C2=NC=N1
S1786,COC(=O)CCC1=C(C)C2=CC3=NC(=CC4=C(C)C(=C([NH]4)C=C5N=C(C=C1[NH]2)C(=C5C)CCC(O)=O)C=C)C6=CC=C(C(C(=O)OC)C36C)C(=O)OC
S1787,COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(OC4OC5COC(OC5C(O)C4O)C6=CC=CS6)C7=CC8=C(OCO8)C=C27
S1789,COC1=CC2=C(C=C1OC)C3CC(=O)C(CC(C)C)CN3CC2
S1790,COC1\C=C\OC2(C)OC3=C(C2=O)C4=C(C(=C3C)O)C(=C(NC(=O)\C(=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)C5=C4N=C6C=C(C)C=C[N]56)O
S1791,[Zn++].CCC(C)C(N)C1=NCC(S1)C(=O)NC(CC(C)C)C(=O)NC(CCC([O-])=O)C(=O)NC(C(C)CC)C(=O)NC2CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC([O-])=O)NC(=O)C(CC3=C[NH]C=N3)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(NC(=O)C(CCCN)NC2=O)C(C)CC
S1792,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12
S1793,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(O)=O
S1794,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(Cl)C=C2
S1799,COC1=CC=CC=C1OCC(O)CN2CCN(CC2)CC(=O)NC3=C(C)C=CC=C3C
S1801,Cl.CNC(/NCCSCC1=CC=C(CN(C)C)O1)=C\[N+]([O-])=O
S1805,[Cl-].CC(=O)OCC[N+](C)(C)C
S1806,CC1=CN=C(C=[N+]1[O-])C(O)=O
S1807,NC1=NC2=C(N=C[N]2COCCO)C(=O)N1
S1808,COC(=O)C1=C(C)NC(=C(C1C2=C(C=CC=C2)[N+]([O-])=O)C(=O)OC)C
S1811,Cl.NC(=N)NC(=O)C1=NC(=C(N)N=C1N)Cl
S1813,CCOC(=O)C1=C(COCCN)NC(=C(C1C2=C(Cl)C=CC=C2)C(=O)OC)C.O[S](=O)(=O)C3=CC=CC=C3
S1816,CN(C)CCC(C1=CC=C(Cl)C=C1)C2=NC=CC=C2.OC(=O)\C=C/C(O)=O
S1820,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
S1823,[Ca++].CC(C([O-])=O)C1=CC(=CC=C1)OC2=CC=CC=C2.CC(C([O-])=O)C3=CC(=CC=C3)OC4=CC=CC=C4
S1825,OC(=O)CSCC(=O)NC1CCSC1=O
S1827,Cl.CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1
S1828,Cl.CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC
S1829,O=C(NC1=CC2=C(C=C1)C(=O)C=C(O2)C3=NN=N[NH]3)C4=CC=C(OCCCCC5=CC=CC=C5)C=C4
S1830,COC(=O)NC1=NC2=C([NH]1)C=C(C=C2)[S](=O)C3=CC=CC=C3
S1831,COC1=CC=CC=C1OCCNCC(O)COC2=C3C(=CC=C2)[NH]C4=C3C=CC=C4
S1832,COC1=CC=C(CC2C3=CC(=C(OC)C=C3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]4(C)CCC5=CC(=C(OC)C=C5C4CC6=CC=C(OC)C(=C6)OC)OC)OC)C=C1OC.[O-][S](=O)(=O)C7=CC=CC=C7.[O-][S](=O)(=O)C8=CC=CC=C8
S1833,O[N+]([O-])=O.ClC1=CC=C(CCC(C[N]2C=CN=C2)SC3=C(Cl)C=CC=C3Cl)C=C1
S1835,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O
S1836,CCC[S](=O)C1=CC2=C(C=C1)N=C(NC(=O)OC)[NH]2
S1839,OC1=C(Cl)C=C(Cl)C2=C1N=CC=C2
S1840,ClCCN(N=O)C(=O)NC1CCCCC1
S1843,CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
S1845,CNC(NCCSCC1=C(C)[NH]C=N1)=NC#N
S1847,CN1CCCC1CCOC(C)(C2=CC=CC=C2)C3=CC=C(Cl)C=C3.OC(=O)\C=C\C(O)=O
S1848,COC1=CC(=CC=C1O)/C=C/C(O)=C/C(=O)/C=C/C2=CC(=C(O)C=C2)OC
S1849,OC1=CC=C(C=C1)C2=COC3=CC(=CC=C3C2=O)O
S1854,C1=CC=C(C=C1)C([N]2C=CN=C2)C3=CC=C(C=C3)C4=CC=CC=C4
S1855,CCN1C=C(C(O)=O)C(=O)C2=CC(=C(C=C12)N3CCN(C)CC3)F.C[S](O)(=O)=O
S1856,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1.COCCC2=CC=C(OCC(O)CNC(C)C)C=C2.OC(C(O)C(O)=O)C(O)=O
S1858,C/C=C(C1=CC=C(O)C=C1)/C(=C/C)C2=CC=C(O)C=C2
S1859,CCC(/C1=CC=C(O)C=C1)=C(CC)\C2=CC=C(O)C=C2
S1865,Cl.COC1=CC=C(C=C1)C2SC3=C(C=CC=C3)N(CCN(C)C)C(=O)C2OC(C)=O
S1866,Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
S1869,Cl.CN(C)C(CCOC1=C2C=CC=CC2=CC=C1)C3=CC=CC=C3
S1876,Cl.CC(C)C(N)C(=O)OCCOC[N]1C=NC2=C1N=C(N)NC2=O
S1878,NC1=NC2=C(N=C[N]2COC(CO)CO)C(=O)N1
S1880,Cl.CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2
S1881,CCCC1=NC=CC(=C1)C(N)=S
S1883,OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O
S1884,CC1CN(CC(C)N1)C2=C(F)C3=C(C(=C2F)N)C(=O)C(=CN3C4CC4)C(O)=O
S1885,CCOC(=O)C1=C(C)NC(=C(C1C2=CC=CC(=C2Cl)Cl)C(=O)OC)C
S1888,CC(=O)OCC(=O)C12N=C(C)OC1CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC23C
S1890,CNC(/NCCSCC1=CSC(=N1)CN(C)C)=C/[N+]([O-])=O
S1891,CC(CC1=CC(=C(O)C=C1)O)(NN)C(O)=O
S1894,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=N[NH]N=N3)C(C(C)C)C(O)=O
S1895,OCCN(CCO)C1=NC2=C(N=C(N=C2N3CCCCC3)N(CCO)CCO)C(=N1)N4CCCCC4
S1896,NC(=O)NO
S1897,[K+].[I-]
S1898,Cl.CN1C2CCC1CC(C2)OC(=O)C3C=NC4=CC=CC=C34
S1899,NC(=O)C1=CC=CN=C1
S1902,CC(CNC(=O)CCC1(C)C(CC(N)=O)C2N=C1/C(=C/3N=C(/C=C/4N=C(/C(=C/5[N-]C2(C)C(C)(CC(N)=O)C5CCC(N)=O)C)C(C)(CC(N)=O)C4CCC(N)=O)C(C)(C)C3CCC(N)=O)C)O[P]([O-])(=O)OC6C(O)C(OC6CO)[N]7C=NC8=C7C=C(C)C(=C8)C.[Co++]C#N
S1903,[Na+].[O-]C(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1
S1904,COC1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)C(C)(C)C
S1905,CCOC(=O)C1=C(COCCN)NC(=C(C1C2=C(Cl)C=CC=C2)C(=O)OC)C
S1907,CC1=NC=C([N]1CCO)[N+]([O-])=O
S1908,CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F
S1909,[Na+].CC(C)[N]1C2=C(C=CC=C2)C(=C1\C=C\C(O)CC(O)CC([O-])=O)C3=CC=C(F)C=C3
S1910,ClC1=CC=C(C(C[N]2C=CN=C2)OCC3=C(Cl)SC=C3)C(=C1)Cl
S1913,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
S1914,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
S1915,CC1=CC(=NO1)N[S](=O)(=O)C2=CC=C(N)C=C2
S1916,CC1=NOC(=C1C)N[S](=O)(=O)C2=CC=C(N)C=C2
S1917,[Cl-].CN(C)C1=CC=C(C=C1)C(C2=CC=C(C=C2)N(C)C)=C3C=CC(C=C3)=[N+](C)C
S1920,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=C(Cl)C=C3
S1921,O=C1C(C2=CC=CC=C2)C(=O)C3=CC=CC=C13
S1928,COC1=CC(=CC(=C1O)C(=O)NCCO)CC=C
S1933,CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO
S1934,CC1OC(=O)CC(O)CC(O)CC(O)CCC(O)C(O)CC2(O)CC(O)C(C(CC(OC3OC(C)C(O)C(N)C3O)/C=C/C=C/C=C/C=C/CC/C=C/C=C/C(C)C(O)C1C)O2)C(O)=O
S1937,NNC(=O)C1=CC=NC=C1
S1940,CC1COC2=C(N3CCN(C)CC3)C(=CC4=C2N1C=C(C(O)=O)C4=O)F
S1941,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(O)=O.OC(=O)\C=C/C(O)=O
S1949,CC1=CC(=O)C2=CC=CC=C2C1=O
S1950,Cl.CN(C)C(=N)NC(N)=N
S1952,COC1=C2OC=CC2=CC3=C1OC(=O)C=C3
S1956,O[N+]([O-])=O.ClC1=CC=C(COC(C[N]2C=CN=C2)C3=CC=C(Cl)C=C3Cl)C(=C1)Cl
S1957,CC1=NN=C(N[S](=O)(=O)C2=CC=C(N)C=C2)S1
S1958,CC1(C)C(N2C(CC2=O)[S]1(=O)=O)C(O)=O
S1959,CC1=C(Cl)C=CC=C1NC2=C(C=CC=C2)C(O)=O
S1960,CC(C(O)=O)C1=CC2=C(OC3=NC=CC=C3C2)C=C1
S1962,COC1=CC(=NC(=N1)OC)N[S](=O)(=O)C2=CC=C(N)C=C2
S1964,CC(N)[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2
S1965,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
S1969,CC1=CC=CC(=C1NC(=O)CN2CCCC2=O)C
S1971,[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1
S1972,CC/C(C1=CC=CC=C1)=C(C2=CC=CC=C2)/C3=CC=C(OCCN(C)C)C=C3.OC(=O)CC(O)(CC(O)=O)C(O)=O
S1973,Cl.OCC1OC2C(OC3=NC(=N)C=CN23)C1O
S1974,CNCC(O)C(O)C(O)C(O)CO
S1975,ClC1=CC=CC(=C1Cl)N2CCN(CCCCOC3=CC=C4CCC(=O)NC4=C3)CC2
S1978,[Br-].C[N+]1(C)C2CC(CC1C3OC23)OC(=O)C(CO)C4=CC=CC=C4
S1979,Cl.CCCCC1=C(C(=O)C2=CC(=C(OCCN(CC)CC)C(=C2)I)I)C3=C(O1)C=CC=C3
S1983,Cl.NC1=NC=NC2=C1N=C[NH]2
S1987,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)C5=CC=CO5)C(=O)CCl
S1988,CCCC1=CC(=O)NC(=S)N1
S1990,COC1=C(O)C=CC(=C1)CNC(=O)CCCC\C=C\C(C)C
S1992,CCC(=O)OC1(C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)SCF
S1994,CCOC(=O)C1=C(C)NC(=C(C1C2=C(C=CC=C2)\C=C\C(=O)OC(C)(C)C)C(=O)OCC)C
S2001,COC1=CC2=C(C=C1CC3=C(F)C(=CC=C3)Cl)C(=O)C(=CN2C(CO)C(C)C)C(O)=O
S2003,CC(C)C1=NN=C(C)[N]1C2CC3CCC(C2)N3CCC(NC(=O)C4CCC(F)(F)CC4)C5=CC=CC=C5
S2005,CN1C(=O)C(=C(N=C1C(C)(C)NC(=O)C2=NN=C(C)O2)C(=O)NCC3=CC=C(F)C=C3)O
S2006,CCC1=NC(=NC(=C1C2=CC=C(Cl)C=C2)N)N
S2007,CC1=C(CC(O)=O)C2=C(C=CC(=C2)F)\C1=C/C3=CC=C(C=C3)[S](C)=O
S2011,O.Cl.Cl.CCCNC1CCC2=C(C1)SC(=N2)N
S2015,CCOCC(O)COC1=CC=C(NC(=O)CC[S+](C)C)C=C1.CC2=CC=C(C=C2)[S]([O-])(=O)=O
S2016,CN1CCN2C(C1)C3=C(CC4=C2N=CC=C4)C=CC=C3
S2017,Cl.COC(=O)C1=C(C)NC(=C(C1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OC3CCCN(C3)CC4=CC=CC=C4)C
S2020,COC1=CC=C(CC(C)NCC(O)C2=CC=C(O)C(=C2)NC=O)C=C1.COC3=CC=C(CC(C)NCC(O)C4=CC=C(O)C(=C4)NC=O)C=C3.OC(=O)\C=C\C(O)=O
S2021,CN1C(C2=CC=C(Cl)C=C2)[S](=O)(=O)CCC1=O
S2024,CN1CCC(CC1)=C2C3=C(CC(=O)C4=C2C=CS4)C=CC=C3.OC(=O)\C=C\C(O)=O
S2025,Cl.COC1=CC=CC=C1N2CCN(CCCNC3=CC(=O)N(C)C(=O)N3C)CC2
S2028,ClC1=CC=C(C=C1)C(C#N)C2=C(Cl)C=C(C=C2Cl)N3N=CC(=O)NC3=O
S2029,OCC1OC(C(O)C1O)N2C=CC(=O)NC2=O
S2030,Cl.Cl.FC1=CC=C(C=C1)C(N2CCN(CC2)C\C=C\C3=CC=CC=C3)C4=CC=C(F)C=C4
S2031,O[N+]([O-])=O.ClC1=CC=C(C(C[N]2C=CN=C2)OCC3=CC=C(SC4=CC=CC=C4)C=C3)C(=C1)Cl
S2032,OC(=O)C(CC1=CC(=O)NC2=C1C=CC=C2)NC(=O)C3=CC=C(Cl)C=C3
S2036,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(O)=O
S2037,CCOC1=NC2=C([N]1CC3=CC=C(C=C3)C4=C(C=CC=C4)C5=NN=N[NH]5)C(=CC=C2)C(=O)OC(C)OC(=O)OC6CCCCC6
S2038,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.C[S](O)(=O)=O
S2040,C[S](=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O
S2041,Cl.CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2
S2042,CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC12C)C(C)=O
S2043,Cl.CC12C[CH]3CC(C)([CH2]1)C[C](N)(C3)C2
S2044,Cl.CN1CCC(CC1)=C2C3=C(C=CC=C3)C=CC4=C2C=CC=C4
S2045,CC1OC(C(O)C1O)N2C=C(F)C(=O)NC2=O
