ID,SMILES,CAS
D1488,CCCCCCCCCCCCCCCC(=O)O[C@H]1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,199739-10-1
D1489,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,154229-19-3
D1490,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,404-86-4 
D1491,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)([O-])[O-],147127-20-6
D1492,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@H](O)c3cc(Cl)ccc32)c(C)c1,150683-30-0
D1493,CC(=O)Oc1cc2c(s1)CCN([C@@H](C(=O)C1CC1)c1ccccc1F)C2,150322-43-3
D1494,C=C[C@H](N)CCC(=O)[O-],68506-86-5 
D1495,C#CC[C@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1,146464-95-1
D1496,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,147084-10-4
D1497,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,65928-58-7 
D1498,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,126784-99-4
D1499,[H]/N=C(\NC(=O)OCCCCCC)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,211915-06-9
D1500,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,162359-55-9
D1501,CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1,151533-22-1
D1502,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)([O-])[O-])n1,402741-13-3
D1503,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,367514-87-2
D1504,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,183133-96-2
D1505,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,253128-41-5
D1506,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,150812-12-7
D1507,CC(C)C(=O)O[C@@H](C)OC(=O)NCC1(CC(=O)[O-])CCCCC1,478296-72-9
D1508,CC(C)C(=O)O[C@H](C)OC(=O)NCC1(CC(=O)[O-])CCCCC1,478296-72-9
D1509,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,443913-73-3
D1510,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,162401-32-3
D1511,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,163521-12-8
D1512,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,863031-21-4
D1513,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,668270-12-0
D1514,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,873857-62-6
D1515,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,402957-28-2
D1516,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,500287-72-9
D1517,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,394730-60-0
D1518,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,394730-60-0
D1519,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,154229-18-2
D1520,Cc1c(O)c(=O)ccn1C,30652-11-0 
D1521,NC(=[NH2+])NCCC[C@@H](N)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1[C@H](C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)[O-])C[C@@H]2CCCC[C@@H]21,130308-48-4
D1522,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,312753-06-3
D1523,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,366789-02-8
D1524,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,274693-27-5
D1525,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,22316-47-8 
D1526,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,941678-49-5
D1527,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,319460-85-0
D1528,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,918504-65-1
D1529,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,209860-87-7
D1530,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,877399-52-5
D1531,C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,75567-37-2 
D1532,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,873054-44-5
D1533,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,879085-55-9
D1534,O=C([O-])CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,209860-88-8
D1535,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](O)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,1030825-28-5 
D1536,CCOc1nc2cccc(C(=O)[O-])c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,147403-03-0
D1537,O=C(N=c1c(Cl)cn(O)cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,1026258-58-1 
D1538,CCCCCCCCc1ccc(CC[C@](N)(CO)COP(=O)([O-])[O-])cc1,402616-26-6
D1539,Cn1c(CNc2ccc(C(N)=[NH2+])cc2)nc2cc(C(=O)N(CCC(=O)[O-])c3ccccn3)ccc21,211914-51-1
D1540,CNc1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@]3(OC(C)=O)C(C)=O)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,159681-66-0
D1541,CN1CCC(=C2c3ccccc3CCn3c(C(=O)[O-])cnc32)CC1,147083-93-0
D1542,O=C([O-])/C=C1/CN([C@@H](C(=O)C2CC2)c2ccccc2F)CC[C@H]1S,204204-73-9
D1543,O=C([O-])/C=C1/CN([C@@H](C(=O)C2CC2)c2ccccc2F)CC[C@@H]1S,204204-73-9
D1544,O=C([O-])/C=C1/CN([C@H](C(=O)C2CC2)c2ccccc2F)CC[C@@H]1S,204204-73-9
D1545,O=C([O-])/C=C1/CN([C@H](C(=O)C2CC2)c2ccccc2F)CC[C@H]1S,204204-73-9
D1546,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@@](O)(C[C@@](O)(C3)C1)C2,841302-24-7
D1547,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,97322-87-7 
D1548,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(COc1ccc(C[C@H]3SC(=O)NC3=O)cc1)O2,97322-87-7 
D1549,CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C,207679-81-0
D1550,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,23640-96-2 
D1551,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,167221-71-8
D1552,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1,51579-82-9 
D1553,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,104145-95-1
D1554,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)[O-])[C@@H](O)C[C@H]1O,120373-36-6
D1555,CCCN[C@H](C)C(=O)Nc1c(C)csc1C(=O)OC,23964-58-1 
D1556,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@](C)(O)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,100496-04-6
D1557,CCOc1nc2cccc(C(=O)[O-])c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,139481-59-7
D1558,NCCC[C@@](N)(C(=O)[O-])C(F)F,70052-12-9 
D1559,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,4891-15-0
D1560,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CNC,66796-40-5 
D1561,CCC(CC)O[C@@H]1C=C(C(=O)[O-])C[C@H](N)[C@H]1NC(C)=O,187227-45-8
D1562,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,736123-17-4
D1563,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)nc12,139755-82-1
D1564,COC(=O)[C@H](c1ccccc1Cl)N1CC[C@H](S)/C(=C/C(=O)[O-])C1,767612-34-0
D1565,COC(=O)[C@H](c1ccccc1Cl)N1CC[C@@H](S)/C(=C/C(=O)[O-])C1,767612-34-0
D1566,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(N)n1,700803-62-9
D1567,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,5747-48-8
D1568,O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2C[C@@H]3O)c1c[nH]c2ccccc12,127951-99-9
D1569,O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2C[C@H]3O)c1c[nH]c2ccccc12,127951-99-9
D1570,CCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,5534-18-9
D1571,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,503612-47-3
D1572,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,182431-12-5
D1573,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,86227-47-6 
D1574,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-],10417-94-4 
D1575,C[C@H]1CNCCc2ccc(Cl)cc21,616202-92-7
D1576,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,849217-68-1
D1577,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O,396091-73-9
D1578,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,163451-81-8
D1579,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,380917-97-5
D1580,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,868540-17-4
D1581,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)[O-])CSSC[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)[O-])NC3=O)C(=O)N2,851199-59-2
D1582,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)[O-])CSSC[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)[O-])NC3=O)C(=O)N2,851199-59-2
D1583,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,223673-61-8
D1584,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,330784-47-9
D1585,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,755037-03-7
D1586,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)[O-])cn2[C@H](CO)C(C)C,697761-98-1
D1587,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,1004316-88-4 
D1588,O=C(O[C@H]1C[N@+]2(CCCOc3ccccc3)CC[C@H]1CC2)C(O)(c1cccs1)c1cccs1,727649-81-2
D1589,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,477600-75-2
D1590,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,915087-33-1
D1591,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(N)=O)c(F)c1,1242137-16-1 
D1592,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,380843-75-4
D1593,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,943319-70-8
D1594,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,26833-87-4 
D1595,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,843663-66-1
D1596,Nc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,19171-19-8 
D1597,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,128607-22-7
D1598,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2cnc(N)cn2)s1,1195765-45-7 
D1599,Nc1cccc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,19171-19-8 
D1600,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,871700-17-3
D1601,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,10040-45-6 
D1602,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,850649-61-5
D1603,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,842133-18-0
D1604,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,611168-24-2
D1605,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,503068-34-6
D1606,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,59-99-4
D1607,O=C([O-])Cc1ccccc1,7631-42-7
D1608,Oc1ccc(C(c2ccc(O)cc2)c2ccccn2)cc1,603-41-8 
D1609,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,83891-03-6 
D1610,NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,83891-03-6 
D1611,CC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1,22568-64-5 
D1612,CC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,22568-64-5 
D1613,O=C([O-])c1cnccn1,98-97-5
D1614,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,625115-55-1
D1615,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,441798-33-0
D1616,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,1103522-45-7 
D1617,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,508233-74-7
D1618,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,850140-72-6
D1619,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,96847-54-0 
D1620,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,104746-04-5
D1621,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,236395-14-5
D1622,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,1051375-16-6 
D1623,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,936563-96-1
D1624,COC(=O)/C=C/C(=O)[O-],2756-87-8
D1625,COC(=O)/C=C/C(=O)OC,624-49-7 
D1626,CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,1190307-88-0 
D1627,C[C@@]1(F)[C@H](O)[C@@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])O[C@H]1n1ccc(=O)[nH]c1=O,1015073-42-3 
D1628,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,923604-59-5
D1629,OC(c1ccccc1)(c1ccccc1)[C@]12CC[N@+](CCOCc3ccccc3)(CC1)CC2,869113-09-7
D1630,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,198481-32-2
D1631,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,187164-19-8
D1632,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,9002-92-0
D1633,COCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,80210-62-4 
D1634,C/C=C\C1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,92665-29-7 
D1635,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,34444-01-4 
D1636,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)([C@H](C)O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,28008-55-1 
D1637,COc1cc2c(cc1OC)[C@@H]1C[C@@H](O)[C@@H](CC(C)C)CN1CC2,85081-18-1 
D1638,COc1cc2c(cc1OC)[C@@H]1C[C@H](O)[C@@H](CC(C)C)CN1CC2,164104-49-8
D1639,Nc1nc(O)c2ncn([C@@H]3O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@@H]3O)c2n1,72490-81-4 
D1640,C=C1[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,336608-44-7
D1641,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@@H]1F,134646-41-6
D1642,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1C[C@H]1O[C@@H](C3CCCCC3)O[C@]12C(=O)CO,161115-59-9
D1643,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O,173903-47-4
D1644,Nc1ncnc2c1ncn2CCOCP(=O)([O-])[O-],106941-25-7
D1645,Nc1nc2c(ncn2CO[C@@H](CO)CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])c(=O)[nH]1,86761-38-8 
D1646,Nc1nc2c(ncn2CO[C@H](CO)CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])c(=O)[nH]1,86761-38-8 
D1647,CCCc1nc(C(C)(C)O)c(C(=O)[O-])n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,144689-24-7
D1648,O=C([O-])CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,54276-17-4 
D1649,Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,119410-08-1
D1650,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,516-21-2 
D1651,CN/N=N/c1[nH]cnc1C(N)=O,3413-72-7
D1652,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@@H]1C,79039-56-8 
D1653,NC(=O)N1c2ccccc2C[C@@H](O)c2ccccc21,104746-03-4
D1654,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)cc1F,134-46-3 
D1655,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])O2)cc1F,2710-64-7
D1656,CCC[S@](=O)c1ccc2nc(NC(=O)OC)[nH]c2c1,54029-12-8 
D1657,CN[C@@H](CC(C)C)C1(c2ccc(Cl)cc2)CCC1,168835-59-4
D1658,CN[C@H](CC(C)C)C1(c2ccc(Cl)cc2)CCC1,168835-59-4
D1659,CC(C)C[C@@H](N)C1(c2ccc(Cl)cc2)CCC1,84467-54-9 
D1660,CC(C)C[C@H](N)C1(c2ccc(Cl)cc2)CCC1,84467-54-9 
D1661,Nc1nc(=O)c2ncn(CC[C@@H](CO)CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])c2[nH]1,145839-78-7
D1662,Nc1nc(=O)c2ncn(CC[C@H](CO)CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])c2[nH]1,145839-78-7
D1663,Nc1ccn(C[C@@H](CO)OC[P@](=O)([O-])OP(=O)([O-])[O-])c(=O)n1,142276-30-0
D1664,CC1(C)CCSc2ccc(C#Cc3ccc(C(=O)[O-])cn3)cc21,118292-41-4
D1665,O=C([O-])CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,41639-83-2 
D1666,Nc1ccn([C@@H]2CS[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])O2)c(=O)n1,143188-53-8
D1667,C[C@H](N[C@@H](CCc1ccccc1)C(=O)[O-])C(=O)N1[C@H](C(=O)[O-])C[C@H]2CCCC[C@@H]21,87679-71-8 
D1668,Nc1ccn([C@@H]2O[C@H](CO[P@@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)C2(F)F)c(=O)n1,116371-66-5
D1669,Nc1ccn([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)C2(F)F)c(=O)n1,110988-86-8
D1670,Nc1nc2c(ncn2COCCO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])c(=O)[nH]1,66341-18-2 
D1671,CCCCc1nc(Cl)c(C(=O)[O-])n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,124750-92-1
D1672,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)[C@H]1c1ccccc1[N+](=O)[O-],63675-72-9 
